file_path,labels,avg_red,avg_green,avg_blue,edge_ratio,edge_intensity
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\ZDM8Ax6UpFThYwN7KUSQeduhbP42Ex.pdf,pdf,0.9333567249264756,0.9333567249264756,0.9333567249264756,0.08223983179970325,20.97115710892433
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\jVhj6SJ64OPjIKziQAqclQCujjYPGb.pdf,pdf,0.9245795969971746,0.9245795969971746,0.9245795969971746,0.08725846672959922,22.25090901604781
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\NLbkwBV1YeLD4epFQe8rKkSckACUP8.pdf,pdf,0.9194420679259463,0.9194420679259463,0.9194420679259463,0.08458167978916896,21.568328346238076
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\TYG1KyNlu5VznrGVOt7rhGoOZs8Iee.pdf,pdf,0.8995299879858678,0.9138209492023357,0.9312769668703247,0.04666890001495771,11.900569503814216
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\k22uUMt6yJI561eSOW5kXrADIr9Z1h.pdf,pdf,0.9388606568642389,0.9388606568642389,0.9388606568642389,0.07635225903504705,19.46982605393702
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\UR1ZE6QG2kqnxkFGT1tsM92EDdxgS2.pdf,pdf,0.9575053578850491,0.9575053578850491,0.9575053578850491,0.04719109183950007,12.033728419072519
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\w9mCL4341zoiepoqRw8jxEs5FYj404.pdf,ppt,0.848535047709812,0.8486459563344652,0.8497987598427498,0.03069691128200954,7.827712376912435
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\0wlz9DKaxwQIPqkAU1BicYG7XHbPxy.pdf,pdf,0.9242958243841409,0.9242958243841409,0.9242958243841409,0.0748940457269607,19.097981660374963
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\HyQqKFVlnpDgvihoLvxXuTPpJU2OM8.pdf,pdf,0.9232808161053239,0.9232808161053239,0.9232808161053239,0.08314918279987443,21.20304161396798
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\6euzIYenXU48RLvNU14UQxnUCw9EGK.pdf,pdf,0.9686071601757931,0.9686071601757931,0.9686071601757931,0.03972501114460036,10.129877841873089
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\DxZsoRU7cUNYhGpUnQmjgUvL00jbYH.pdf,ppt,0.8417358898543095,0.8310998710965836,0.8253440355653737,0.03300465079143296,8.416185951815406
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\8uXmotDVpy7fsonhase18Q43Ky8lA4.pdf,pdf,0.9557513990391716,0.9557513990391716,0.9557513990391716,0.04917554151870207,12.539763087269025
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\HKExYIbbYflxJc7IjMeTEFt2iINqEy.pdf,ppt,0.7980323306602153,0.8028408877357818,0.8316837697478703,0.020638083962175945,5.262711410354865
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\TB5odvW9dd9qm88iPZFdKVEYbvRtrm.pdf,ppt,0.884245708773079,0.8323577639843643,0.8548251008675768,0.0253498289320204,6.464206377665202
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\ljryC1aTSA6FEyb6W2I63UCRUnFNBQ.pdf,pdf,0.9682997586347659,0.9682997586347659,0.9682997586347659,0.03892542765324657,9.925984051577876
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\mfczfuAIPqrrsLPc04TbBb5hnprCW7.pdf,ppt,0.7893073157041033,0.7880577542234539,0.7873036900592081,0.030038202116652632,7.659741539746422
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\l9wv5rSGFm0QMDOfyjGA8rvSQqc6po.pdf,pdf,0.9767993274343874,0.9767993274343874,0.9767993274343874,0.03572640457608221,9.110233166900965
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\gVM3ec4n22nRAlEh45gEw1Tpynkqjj.pdf,ppt,0.8551838062427662,0.8610228382364398,0.8508922527678272,0.03405409592848558,8.683794461763823
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\pi3dMUTzzeFFmLyrUJE8AdIFQ6ciYG.pdf,ppt,0.9371858814018128,0.946073446351246,0.9287800843844581,0.04085548477943497,10.418148618755918
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\369HCARMat83f7L14HlEoFpjs0Ksj9.pdf,ppt,0.822684408615877,0.8284810962552338,0.8326828155850012,0.04180001152886285,10.659002939860025
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\documents\rNBw3BFoIW1Bz8J4fanTUDig6RHtTP.pdf,pdf,0.984361169954333,0.984361169954333,0.984361169954333,0.017282676274131582,4.4070824499035535
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\sV2U2AdqowLsiHbg964g2Y4OcDrXTL.pdf,ppt,0.7268713585016254,0.732186359746264,0.7234338857613357,0.020374721950954862,5.195554097493489
C:\Users\Aaron\OneDrive - Lancaster University\Documents\my projects\pdf-ppt-classifier\data\powerpoints\ntYseluBKGLLRhez0m7xj08aZeo3VC.pdf,ppt,0.9178182046691729,0.9391636757450501,0.9486656468546263,0.03832909714810397,9.773919772766511
